6.772780580529599304e-01 3.656695080100081707e+00 3.751814708874880167e-02 -2.595101495150210075e-02 3.065708304547172247e+00 -1.171329140965558846e+00 2.734826151590602716e+00 4.179614330077744633e+00 7.567125862590790009e-02 -5.884367733809475753e-02 -5.138761031770788801e-01 2.610004368037874625e-02 7.117781176640186613e-01 1.708146288623551445e+00 8.214099529570477454e-02 3.993216004766430682e+00 2.240792404817899819e-01 1.156589183964879419e+00 -6.257243998165357368e+00 -8.369800501215711452e-03 1.396041294973006108e+00 -1.875003213202021790e+00 5.174142727537943687e-01 -1.431127404152631177e-01 6.026449229890371573e-01 -1.804152795154738254e+00 -2.338346930977009894e-02 -7.173049436860963191e-01 2.554468941398058579e+00 4.373985756726422869e-01 -3.118499746600916112e+00 8.788583510369245566e-01 2.778205679631546410e+00 -2.584673818868758396e-02 2.343484826779937524e+00 -2.636686954688207241e+00 2.969692452748544653e-01 2.689611022975900156e-01 1.027793226730194132e+00 -4.440473243618212607e-01 1.110902947107571259e-01 -3.946682049184312840e-03 -2.269948583377816576e-01 2.458344414973030398e-02 -1.292519207723375960e-02 2.696721128068493289e+00 -7.539820472744838964e-03
1.808275778290149738e+00 -4.305822052876780437e-01 3.074156674190811511e+00 -1.302067666092723841e-02 -5.812860790595570926e-01 -4.188491371983631417e-01 1.842654212740972922e-02 -3.088746262508546447e+00 3.949942173409755342e-02 -6.860983411137712429e-02 -1.760006992313290636e-02 -9.341499656316044620e-01 -1.013700344346052828e+00 -7.673532705295702527e-01 9.991311008659774506e-01 -1.415037882732272267e+00 8.400640061998731686e-03 -1.195049506853309795e+00 5.492761535099560666e-04 -3.365487773273090344e-02 -1.187950066550937489e+00 -5.898725721453430548e-01 5.836759968349607142e-02 -1.557254692694140345e-02 -1.930465245369758387e+00 1.150401895405397945e-03 2.948096497202042698e+00 2.158116455279845275e-02 -1.038116243756625368e+00 6.893303833630921584e-01 6.428786695224324443e-01 2.868631783878556885e-01 -3.942083187245219028e-02 -1.567558945819319711e-03 -6.544264076257989837e-02 4.290375099971171502e-01 3.706978400741725022e-01 -7.018802622529854984e-01 -1.385941407505800749e-01 -6.492701839926652285e-01 1.633846361715463491e+00 2.065956313895750185e+00 -7.329010252336981557e-02 -5.565969054365798918e+00 -2.276188539900632357e-02 -4.678590968716700438e+00 3.447385069965374971e+00
1.940042859459322866e+00 5.565696840961106284e-01 -8.973832144350550877e-01 2.188162638036845326e-02 -5.368353993617084319e-01 -1.065943084370613692e+00 -1.370277678700013713e+00 2.985721775521539723e+00 -8.862708235278127233e-02 -3.468234291387092133e-02 1.882882800846880311e+00 3.223339869032517235e+00 -3.036966369746044947e+00 8.488002855266892077e-02 3.059538579302961345e-02 -3.340473214984504224e+00 1.188822419593836971e-01 -6.272500064652177798e-01 -5.508738212915829102e+00 -5.267511328477572641e-02 -1.478555447429390712e+00 2.347800611755992417e-01 4.371001338081056953e-02 -2.936293725212256109e-02 -3.549035056499546537e-01 -2.085754530810746132e+00 8.839952287856609470e-01 -1.414432615987279984e+00 1.563072940974265940e-03 -5.939262059157648238e-03 3.476081633650096148e+00 -5.707792160131417880e+00 2.294993668694651490e+00 5.953536489082679461e-02 -5.342010664889366822e+00 1.278513420421225344e-01 7.988877846718747677e-02 1.163109609047075985e-02 -1.362630821760866473e+00 4.592283778139743866e+00 -7.379365523962108098e-01 -4.521390348397429093e-02 7.982025990315252395e-01 8.982457521848455917e-01 -2.122637503463511988e-02 -1.417482216953645444e-02 1.232965319079636635e-01
1.068286266065234580e+00 1.250786823943392356e+00 3.049948727967992657e-01 -8.833817709085834968e-01 -3.003918049545865540e-02 2.285960729137960890e+00 1.215563768592653332e-01 4.466573044669636117e-02 -4.004976921531192696e-02 2.814139819202435278e-02 -1.321447178815808587e-01 3.316584259791600098e-01 -1.233870874773709492e+00 3.995167922330691290e-01 -7.005527106497294598e-02 9.051425879152967535e-02 1.152894645887684755e+00 1.692116691018548558e+00 9.114118462922348174e-01 7.471686616744849241e-02 1.032927690457092984e+00 -1.816519800960225473e+00 1.220536581246986149e-02 -4.642987227842391984e-03 -1.950135957876926618e+00 -3.408289500115693760e-01 1.563679833605225236e-02 -7.366860722987693677e-01 2.033159263445876719e-01 -5.173056618871041401e-01 1.731284142200289589e+00 -4.875290303651980572e+00 -1.858203930952640609e-02 -2.473017041980743111e-02 -1.543031584815663271e+00 2.907669073890252198e-01 1.602851178954298877e-02 2.474493142589748285e+00 3.266143270581095548e-02 -1.177909642320394967e+00 4.670237530363111761e-02 7.947378902285945346e-01 2.204052732379941509e-02 1.492724729609835155e+00 -2.168686005314734294e-03 6.742505124155226959e-01 -3.673156604091153132e-02
-2.262879489987514869e+00 -5.193840747023489857e-02 1.734296541110094791e+00 4.226846717999101222e-02 -2.808496076449864987e+00 -3.690312650140584183e-02 5.357502015781605981e-02 6.296714011420831425e-02 2.304299345765894458e+00 6.977550398420223621e-01 4.341554852486291700e-03 -2.644223517855310429e-02 2.605079527052103772e-02 -1.061672605545381370e-01 -1.707991285663941483e-01 1.231290497349657106e-02 -1.861293602859908747e+00 1.588295280622433192e-01 -5.391721448123351634e-02 2.978887487824023739e-02 -5.061616651694665625e-02 1.954751165555097092e+00 -5.729455374565073367e-01 -3.326599456557732815e-02 -3.373985169814799900e-02 -1.019351477156944796e-02 2.422507333984295741e+00 4.495761288360653474e+00 1.051191509373034655e-02 1.024394520592650237e-03 2.310620543504632307e-02 6.976263428949779077e-02 2.905034400733622069e-02 1.471986337172738635e+00 -7.025801214345890333e-01 -1.868851573243689168e-02 -2.511428684605620382e-02 -2.968049116345461869e+00 1.381352160492382158e-02 2.626514795222955723e+00 3.420801224235432703e-02 2.266221562723286231e-02 -3.287235909902708197e-03 2.823158023869936528e+00 1.969788116099549513e-02 3.114311717125480689e-02 -5.106997329944764491e-02
5.475559248391165257e-01 -1.161989210932253158e+00 1.328384540463524444e-01 -1.802424464244898814e-02 -1.634974786381881984e-02 -2.254601005052246698e+00 -2.337557174555998651e-03 -1.897147580419010771e+00 -2.691155481883571177e-02 -9.415800157921216940e-02 1.061261679679402214e-01 1.244828660358252348e+00 -1.021099823460777656e-02 -1.179823580071625092e-02 -6.818330491413321370e-02 7.098494065662495911e-02 2.181438195009839820e+00 1.403914643318127542e+00 -1.005783270188299605e-01 -1.244238053552003398e-02 2.542757388761553106e+00 -8.197306448594184891e-01 2.287317195485807225e-02 -2.893878918206067505e-02 2.071423687031060279e+00 -7.542722432116535924e-02 1.613355365604289549e-02 -8.282169248548745255e-01 -3.109052974165066319e-02 -1.630683282642995668e-01 -4.669735227251115700e-02 1.881354319471360226e+00 -9.129951572866033122e-03 -2.435155561194447468e-02 -2.394830722392523814e+00 3.465677706892583698e-02 -2.261291241442929881e-02 -8.968427491255273609e-03 -1.376861300339154770e+00 -1.583041691532861145e-02 -4.760202770254463034e-01 -2.386951626830479539e-02 -2.120914802880051464e-02 -1.726770353245306033e+00 2.357759266200692636e-03 9.549885687039610938e-01 -3.210963191810509848e-02
-7.097477330918298133e-01 -1.652172574423011131e+00 -1.076705477287729806e+00 -5.954255676384850871e-01 1.542864432111255901e+00 1.003450534103755176e+00 -8.022740438983397837e-01 3.073166500538734303e-01 1.990313821054141494e-02 3.900708028295115509e-02 7.823158597124120206e-01 -7.232020425523080775e-03 1.525808526915248091e-02 -4.195234942447254728e-03 -8.588707361557895714e-02 1.592085081542740310e+00 -1.565393450283174628e-02 4.212282618677138379e-01 -1.416044089524374772e-01 -5.848587356984989022e-02 9.881131161856342160e-03 9.757737342678649561e-01 2.017068092217352504e+00 8.556320679645203903e-03 -5.203558619980303002e-01 -6.567047216876199522e-01 -7.329365091422596068e-02 -1.573987311755997043e+00 1.031806781075535195e-01 -1.014297775847394556e+00 -2.932279913784309119e-02 1.853471928559545234e-01 2.242543147642734117e-02 6.738003531018655484e-03 -4.727205975484403272e-02 3.259890049074857021e+00 -6.945502316749075922e-01 -2.227925177385062239e-02 2.440476435904040398e-02 1.967200085196021617e-02 -2.148529886264706132e-02 4.623023307058155007e-01 2.516399004030342113e+00 -6.876292281780870264e-01 4.134141507226761492e-03 4.460514216832124346e-01 6.289684476165149224e-03
-2.656243158890134293e+00 -1.440385187776934917e+00 -1.020601031902304001e+00 7.916917779194110327e-01 1.726202158564556915e-02 1.242849163893258613e+00 7.851628077693073582e-03 -1.501821475414778284e+00 -1.395294031021395223e-02 -2.087819237557918761e+00 1.078262471602027261e+00 3.448505889736626528e+00 1.370075143473107548e+00 -9.762004316541700311e-01 -8.225181797320291199e-02 2.854763611840990478e+00 2.420204596764680804e+00 1.485334068300794508e+00 -6.377226433740494638e-02 4.044298440212720780e-02 7.148297942434364560e-02 -2.462769871882641848e-02 7.146661053617717196e-02 2.171088105924483536e+00 3.250215602987122754e+00 1.271413064560799056e-01 -7.298407350011991701e-01 -7.111632155359759455e-02 -2.165509239126249263e-01 -1.286946217389767888e+00 -6.329174564751811199e-03 2.948096392408916522e+00 -3.344761110010175537e-02 2.267202223121134869e-02 -3.204212062620473311e+00 2.984452373683850121e-02 3.023788802304450130e-01 -3.580590847371471153e+00 -1.079590341142153409e-01 1.963060776782982630e+00 1.383371822814016827e-02 -1.953393543674569743e-02 3.254830616869343607e-01 -1.583513152468942975e+00 2.646807485440654320e-02 -2.619739836647244288e-02 -3.970932576354883892e-02
-8.361158370183495725e-01 -2.209055021172970368e-01 -1.222188520833926262e+00 -1.512985135961914196e+00 1.115310857495141361e+00 -1.752111421730447038e-02 -2.819363418663193774e-02 -6.526846421223718442e-02 -1.254693473797198866e+00 1.521841264915288594e+00 1.613454730181920760e-02 -6.708075641460331529e-02 9.550896685895747806e-01 -2.555702741932495276e-02 -4.033675848339722536e-02 -1.970578414236019357e-02 -9.510648114982154233e-01 -7.204191926208559638e-01 -4.486803373680655072e-01 1.361438106968502690e-02 -1.734030896775386882e-02 -1.304856842821201790e-02 -1.514539728812988040e-01 -2.774857634287390684e-02 -6.191834222200354176e-02 -5.686668237304541573e-02 -3.258295098568241011e-02 9.546526373291308598e-01 2.838477185977938966e-02 5.602138861914723877e-01 1.371990118109017998e-01 1.372999564580588583e+00 -3.823786320721512394e-02 2.058090295014219917e-02 -6.031066493711441101e-01 -3.243743037559546627e-01 -2.273582324726103332e-03 -1.051949959646446414e-01 -2.349067411234874794e-02 -5.269254837195947588e-02 -2.779575480281455332e-02 -5.911011946835208197e-03 3.458371552556097767e-02 4.220012762621225266e-02 -4.084437988520971119e-02 4.346085779866971643e-01 1.252938454625353651e-02
-3.019758070984909448e+00 -1.320511407548363936e+00 -1.012045341004585097e+00 3.275325275397058533e+00 1.013902939730769275e-02 -5.842354446689743477e-03 -1.385942435440575687e-02 -2.000681275201929843e-01 -1.412369713839429879e-02 -2.400620391020183764e+00 -8.329041900382495867e-02 2.864765240924993517e-02 8.126818308767542742e-01 -2.658942551716234060e-02 1.896220110956302329e-02 3.978974700887122351e-03 -2.525243759512647498e-02 1.082218649635072527e+00 -9.634836394562103223e-02 -5.095949302036652251e-02 2.392752739784373139e-01 -9.255250611205800837e-02 2.867991152944582289e+00 -1.079680492723974067e-01 9.281011668145184856e-01 7.470757701285160590e-02 1.903291618133068575e+00 4.338617988558858052e+00 -7.215488599609830578e-01 -3.695278335301174777e-01 -3.073865947382171948e-02 -9.959447347874036960e-02 -5.623812038179398787e-02 5.830057161967470286e-03 -3.783082895278025437e-01 7.813274249235632740e-02 -1.894808008477221611e-02 -2.996043487547831244e-02 9.391750765193045136e-03 -9.776161640978725531e-01 -2.550634023403181017e-02 2.860271409837245482e+00 3.735688246713369381e-02 -3.503568755495406473e-02 1.763855382236079877e-02 6.541674683230065332e-03 8.830636861459467690e-02
