1.170586384863339768e+00 6.343419407180314606e-02 1.865834593498043148e+00 -5.893109007207790739e-01 -2.456207558997716006e-02 4.119534174339010146e-01 -7.192674522664723735e-01 2.312859543956169439e+00 -2.159368345059816008e+00 -4.498520077057673872e-01 1.614587979755945785e-02 1.903636985543382537e-02 9.566690844021862317e-01 -1.288012868189200466e+00 1.348195636750557425e+00 6.038177693288156872e-02 -3.444116898802196403e-03 5.929510587238209229e-01 -3.610921201538160652e+00 2.069564720725788565e+00 -7.370798931147810595e-01 -1.642985698957455831e+00 -3.655854816905866889e-01 -1.277623884449921934e-02 -1.141585539301071872e+00 -2.148423834847375424e+00 1.005447896909738903e+00 -2.138743658166224020e-03 -6.620622665787291583e-02 1.928974520538493387e+00 -1.347161727767201223e+00 1.698264217940402901e-02 8.769600389089201586e-01 3.310741419830046800e-02 7.090166390728990242e-01 -3.557752606351757940e+00 1.077683304865626468e-01 1.967230965334820780e-01 1.305681011220449550e+00 1.094013907348264925e-01 1.177370934453563889e+00 -6.148855114381706066e-01 -9.314920324709876631e-01 2.769082834270541138e+00 1.663050699932299148e+00 2.224528233953293910e+00 4.792122826550032633e-04
-1.577902281676807697e-02 -1.177902299754295390e+00 2.264862206106456721e+00 2.818549400149787498e+00 5.869414980974049789e-02 -1.915233278279195872e+00 -7.302336235262794073e-01 -1.382691275868327629e+00 -9.943752109330801225e-01 -4.108169770249811670e+00 1.114561286986781585e-02 -2.263756482951120030e-01 -5.642748208722080383e-01 -8.865515666088695512e-02 3.196060999581115780e+00 -2.695010651531031323e-02 2.398206762041960594e-01 5.935732355255444181e-01 4.306374573780980874e+00 3.894372712955987748e+00 -1.427000065708713614e-02 -5.716250068817790853e-05 2.331529935660122455e+00 7.613335619648116392e-03 -2.637409933015545313e-02 3.460689303919010751e+00 -1.109944711169999376e+00 1.524872875512668091e-01 3.112948586862816086e-03 -1.450326905760472573e-02 2.837708242576164164e+00 3.944728455025876823e-02 -2.652183301753562317e-01 -5.695666931165542513e-02 8.236321704505467078e-02 3.676219334772467401e-02 -7.132813479682406643e-02 -3.318113642905923255e-02 3.450622135498892379e-02 2.152775877959634265e-01 -4.635387446040844378e-03 2.460318880195163427e+00 -4.449293663954473899e-01 -8.752234804622227582e-03 2.227237411548387502e+00 2.344116379782781173e-02 -4.159007500244093353e-02
8.551937554302065925e-01 1.074040636935943871e+00 2.259156480443727799e-01 -5.044273627768790930e-02 -2.107415554784392242e+00 -2.527886098743608478e+00 -3.518384213011070294e+00 2.793308947790531072e+00 -2.138615693958109354e+00 8.786721807475798840e-02 -3.947345496314864227e-02 3.305467101380055173e+00 -2.580255952487411797e+00 2.148665722696222261e-02 -3.171832987997356135e+00 -4.199494922955182563e-03 4.669465577645158239e-01 -2.083231176082301683e+00 1.483620257978561119e+00 -2.316796153592626251e-02 -7.573299031529109326e-01 1.401549957065288156e-02 7.256411913355205190e-01 -3.193716558528507388e-03 -2.079277765856046400e+00 -1.412992994074117187e-02 -2.227475504101386505e+00 -1.386773789024923209e+00 3.049251165164693078e-02 2.205593985424378012e+00 1.750950704507386047e-01 -1.782168458140535483e+00 1.542729019949741653e+00 -3.929379769620060525e-01 -1.384752577102382309e+00 3.218813535478049825e+00 -2.316300019711000149e-02 -3.330424335514999001e-02 -2.826812937971608264e+00 -2.011339845767777176e-02 -2.943251952688473796e-02 -1.041581292160839028e-02 6.588429620221186722e-01 4.188842308500219380e-02 -8.272634703015622204e-01 9.275886977010438378e-03 -5.421301957051855025e-01
-5.461257462968321930e-01 1.313772516822690750e-02 -7.987133696685195794e-01 -1.076091090624786833e-01 2.391424042643542247e+00 -1.491105057511795673e+00 5.359501867966254447e-03 -1.065968123669356560e+00 -3.495412545623614031e-01 1.352762748455897668e-02 6.907189968948604722e-03 3.736592848137109540e-03 7.659399951279355356e-01 7.122920455905549231e-01 5.231852456755951147e-03 -1.078867735235421177e-01 -5.673233722508783106e-02 7.573011157293411955e-03 2.007847091308992304e+00 -1.418531413699434217e-02 1.775649825789443748e+00 -2.027637834786617077e+00 5.550894733978269102e-02 3.814995972624127263e-02 3.205741057119433635e-02 3.023166935810503789e-02 -1.068325593162272949e-02 -2.521623169162778150e-02 9.914618289429962678e-03 -2.625441235064085999e-01 -2.398112457267503050e-01 -1.820306312665529447e+00 -9.348061386870464284e-01 5.238987701455359580e-03 -5.914482661876286906e-01 -4.634879741140469217e-02 3.601348802029102902e-01 5.887324653950561440e-03 -1.162774565650836367e+00 -4.081974502681731676e-01 1.050302300185497639e+00 3.275776020612006789e+00 -7.789896514176636311e-03 -3.535929692389377238e-02 -3.004092040667569186e-02 5.527883738758085017e-03 -5.370217520851483517e-03
-1.392192024852147714e-01 -1.655918227777294915e-02 -2.142234108463243469e+00 -1.467836628075411265e-02 -7.379995585206057251e-01 -4.939751172306260096e-02 5.179171087681241209e-02 1.482648414381213670e-02 2.849469905593083219e+00 1.769989033862796601e+00 3.581535903375186042e-02 1.056655438206543784e-01 2.439746459141788559e+00 1.397903820504390812e-03 -1.096462955958783292e+00 -9.214439946492705702e-02 -6.427640214354956028e-01 -1.285135845384707709e+00 -1.964478996306288569e-02 3.010772214994941742e-02 -2.491065055494809388e-01 -6.602978624268629471e-01 4.492953706919166068e-01 -1.518621216446909908e-02 -3.058544539791293454e-02 -7.238311058747851634e-01 -5.430193183944430693e-03 1.362858509769703658e-02 -9.288680075208904929e-01 -1.451999945862059826e+00 2.670748240575888249e-02 1.125237605855422887e-02 -1.783709736292394404e-02 3.190024962551762933e-02 -3.852334101430997249e-02 -2.427068007393503798e-02 -1.126497371492050092e+00 2.932620535485422342e-02 8.485794097380949808e-02 -1.352190837720359085e+00 3.363574830671824389e-01 2.076367130365739007e-03 -1.286779752442594182e-01 -5.676530499155630835e-03 7.598039562642636482e-03 -2.793495005523410901e-01 -9.267810936276409395e-01
-1.916517776029297515e+00 -2.053095978618465267e+00 -1.250615827469734098e+00 1.654782328441946893e-01 2.378238729425261599e+00 -8.627162350603145846e-01 1.752147915718339777e-02 -2.155063949996005243e-02 2.167054727773562561e+00 -1.152787790352098607e-03 -1.012800475889943236e-02 -2.873674904478275977e-02 -1.467652067849522513e-01 2.652336088599464847e-02 1.138102690794615124e-02 3.561911536692596164e-02 2.246942007928651730e+00 -3.626987996842188228e-02 8.177799733271064880e-03 -2.101544696510251539e-02 2.568563620432056549e+00 4.348061302863416577e-02 -1.191107895965465069e+00 2.581816553599041233e-02 -1.412158766399996407e-02 3.593812951972685354e+00 -3.481079720945877143e-01 8.282881234969608625e-03 -3.163353843275629185e-02 2.168090335675853381e-02 -5.266819144867351810e-02 -1.420253781549801309e+00 -1.320048727990512025e-02 3.829421941387613160e+00 6.537863329941210298e-03 -2.927964632037881321e-02 2.701323636373654732e-02 -8.750619494207033389e-02 -2.383157819745224115e-02 -6.771942259112724571e-02 -1.043400892834372012e-01 2.953412526372056063e-02 2.394847183623220577e+00 -3.034751568859819087e-02 -1.102207712722019610e-02 1.828620245336965572e-03 -2.109151330780734135e+00
1.544657174262146437e+00 -8.482576683122152739e-01 -2.481929037271473515e+00 -4.822530749018095753e-01 1.102559481641300805e-02 1.277940123592534796e-02 -1.500036560006157982e-01 -1.537377775955476755e+00 5.450314528209501685e-03 -9.509986415861242798e-03 -2.559980573964492842e-02 -4.217001300891275450e-01 -1.245278700931543803e+00 -4.601870373692373839e-02 -5.033708959789122694e-01 -8.514611349626178827e-01 1.078117644749484322e-02 1.626967474118718240e-02 -9.603408772430497078e-03 -1.433716417844655040e-02 6.915822320412045032e-01 -1.143419916332122810e+00 3.510975366062772662e-02 2.414889550434234922e-02 -4.975793234941281451e-01 -1.678603136460678907e-02 -2.678344206863210619e+00 -1.023292152659435850e+00 -8.997737063450925166e-02 4.591150777059362087e-02 -3.908840032788796770e-01 -1.062239554406129827e+00 3.701389980804079688e-02 -4.712153368249621943e-03 -1.319935607053535520e+00 -2.165354278992726034e-03 -1.546443580498122750e-01 1.651342319323017671e+00 -5.940582153162431434e-01 -1.246550897998946805e+00 -7.624322968352874597e-01 -2.075606576166883974e-02 9.033736282955233676e-01 -4.330210047831872799e-02 -4.923301026326952212e-01 2.965169033776944851e-01 8.929542739119295663e-03
-6.483311670530415016e-01 -3.490378614811574298e+00 2.293687080061636685e+00 -1.917443898725505136e+00 3.072993208641091600e-01 5.104719003255471232e-01 2.413924778683453010e+00 -1.696641699561770855e-01 -3.751485332081757051e-01 -4.140883046904044740e+00 -2.150755553430139244e-02 1.733596426294808257e+00 -1.983820986111896889e-01 1.329288820962672757e+00 4.289501721861299188e+00 1.941348972411554241e+00 1.075209617973239107e+00 2.493578565767846644e-01 -6.013649110401816378e-01 -6.550120109872150653e-01 1.515369799441769416e+00 -9.273856897884944495e-01 -3.995134086756321201e-01 -1.089727774615626386e-02 -2.979525999648536400e-02 -6.623815248618561413e-02 1.401539932495271534e-01 -1.368241492789394664e+00 -1.139766455022131614e-01 -3.643135029120221913e-01 -7.276194964215776384e-03 -7.999582104996554033e-02 -2.042068698465578092e-03 -5.358225400869195965e-02 -6.336718235302706004e-03 5.613577902659905305e-01 8.737035572760717406e-01 -1.145571682493438992e+00 -4.821605732722646781e-02 -1.980551336662125239e-01 3.617196733497021408e-03 -1.439987101013241455e+00 7.852458686094170304e-01 2.935986524615961935e-02 2.873060764852571405e-02 -6.959513199737662470e-01 -9.346374580189589776e-02
-1.694763276754797987e+00 -1.708312695064208020e+00 -1.979874940224521707e+00 -7.060971538646085843e-01 8.037045164580362000e-01 4.435208613312746628e-01 3.836147305626300130e-03 -9.672699550562089410e-01 -3.920122247614336031e-01 2.427939064721838791e-01 -3.790636753919594815e-02 -1.142197452482874610e-02 -1.823478394052180596e+00 2.991894596815529439e-03 -2.017427257677390298e-02 2.802860949811008390e-02 8.215179792371357648e-01 -1.949870338228906763e-02 -3.027749257335076827e+00 -2.271245978893502923e-02 3.494612721741163330e+00 1.891810828648570614e-02 2.983948724320250601e-01 4.287551641436859046e-03 3.371898800246423411e-01 4.055148765789750698e+00 3.262937809325324512e+00 -1.009693968242705991e-01 -2.128800701535065176e-01 5.843072171941166709e-02 -1.784412178485185407e+00 -2.577709010447295057e+00 6.457851748072617193e-01 8.979973000188220533e-01 -1.847327241901524156e-02 -4.339699101747684223e-02 2.518744889384423591e-03 -1.769589077449327696e+00 -4.135230177247738448e-01 -7.685657504291383557e-02 -1.313903498837664177e-02 3.379596281613424236e-02 1.041861481687403224e+00 -5.447345291057280325e-02 -3.306932189054631599e-03 1.287307680289722922e-01 -4.650126151360634008e-02
-1.243197423376765365e-01 -2.603606097311682577e-01 2.726827160956800389e-02 1.418951364829967865e-02 1.609598557836644073e+00 -2.392843804491472104e-04 -2.003303001936070776e-02 -2.602823972351083620e-02 9.643635843820389658e-03 -3.051346915391139003e+00 -1.622093563887118395e-02 7.132615287405956808e-03 1.367553890111600223e+00 -1.944838274939588579e-02 -3.079603696186480194e-02 1.451732696025687108e-02 -1.355267448820221543e-01 -3.715701753684912956e-01 3.155017439023969139e+00 -3.595582374176597290e-02 -2.953589573504458721e-01 -1.043938415034849701e-02 1.547750040362894097e-03 -5.089278445263245576e-03 -1.308138949996992192e-02 2.352901172389548989e+00 2.242034178664213062e+00 -2.034279120862869661e-02 -2.463982041391391820e-01 1.680686967080775585e+00 2.385274313544225144e+00 1.414632501545582066e+00 -1.634022935649376285e-02 2.549742807246407547e-02 2.083507668295996040e-02 2.759893690356563511e-01 -6.540631838516856866e-02 -3.569984549077807878e-02 1.083965965535056863e+00 1.028780329136552485e+00 1.192053830468661757e-01 1.490061986405904759e-01 1.610189566590912100e-02 -2.151107275498868529e-02 -4.217702097317338472e-04 2.210526459779504904e-02 1.334086400141876703e-02
